Date,Time,PM2.5,Humid,Temp,WindSpeed,row
13-Feb,12 PM,31.13,43.80,43.01,33.72,1428
13-Feb,1 PM,26.12,41.59,43.54,80.81,1429
13-Feb,2 PM,25.89,38.23,44.85,61.00,1430
13-Feb,3 PM,25.01,35.99,45.50,45.88,1431
13-Feb,4 PM,23.70,37.04,45.70,24.34,1432
13-Feb,5 PM,26.48,42.62,42.35,13.58,1433
13-Feb,6 PM,19.28,49.88,38.13,90.55,1434
13-Feb,7 PM,13.01,53.77,35.68,54.13,1435
13-Feb,8 PM,13.38,55.47,34.18,93.32,1436
13-Feb,9 PM,17.57,57.36,33.67,44.18,1437
13-Feb,10 PM,18.29,57.83,33.62,7.95,1438
13-Feb,11 PM,15.88,58.65,33.25,0.00,1439
14-Feb,12 AM,16.80,59.63,33.08,0.00,1440
14-Feb,1 AM,17.60,61.51,32.22,2.87,1441
14-Feb,2 AM,17.31,61.50,32.13,0.08,1442
14-Feb,3 AM,16.77,61.29,32.32,0.73,1443
14-Feb,4 AM,17.35,62.46,31.81,1.00,1444
14-Feb,5 AM,17.44,63.56,31.35,1.69,1445
14-Feb,6 AM,16.75,63.54,31.48,0.00,1446
14-Feb,7 AM,16.14,60.76,33.36,0.00,1447
14-Feb,8 AM,17.00,57.11,35.90,0.53,1448
14-Feb,9 AM,12.75,50.80,39.98,3.68,1449
14-Feb,10 AM,10.49,45.19,42.09,28.03,1450
14-Feb,11 AM,12.20,42.87,43.10,53.57,1451
14-Feb,12 PM,14.83,42.04,43.36,26.78,1452
14-Feb,1 PM,15.04,44.53,41.23,194.41,1453
14-Feb,2 PM,16.98,51.97,38.46,34.79,1454
14-Feb,3 PM,15.73,48.75,40.56,19.10,1455
14-Feb,4 PM,15.07,43.83,42.48,25.19,1456
14-Feb,5 PM,17.75,49.48,39.82,42.26,1457
14-Feb,6 PM,18.94,56.48,36.50,2.66,1458
14-Feb,7 PM,25.64,59.61,34.90,84.23,1459
14-Feb,8 PM,5.41,67.26,31.23,231.48,1460
14-Feb,9 PM,4.47,66.78,31.37,16.14,1461
14-Feb,10 PM,7.19,69.30,30.54,74.59,1462
14-Feb,11 PM,10.62,69.32,30.71,15.13,1463
15-Feb,12 AM,11.61,67.60,31.02,1.08,1464
15-Feb,1 AM,12.65,67.71,30.77,0.00,1465
15-Feb,2 AM,11.82,67.71,30.78,0.00,1466
15-Feb,3 AM,13.53,67.35,30.94,0.00,1467
15-Feb,4 AM,14.27,67.57,30.94,0.00,1468
15-Feb,5 AM,16.89,68.04,30.61,0.00,1469
15-Feb,6 AM,17.33,67.99,30.53,0.28,1470
15-Feb,7 AM,14.74,67.41,31.01,0.00,1471
15-Feb,8 AM,18.54,63.62,33.17,0.00,1472
15-Feb,9 AM,19.34,55.38,36.39,156.83,1473
15-Feb,10 AM,19.95,53.09,35.71,291.06,1474
15-Feb,11 AM,19.66,51.85,36.41,269.37,1475
15-Feb,12 PM,17.16,50.59,37.14,198.06,1476
15-Feb,1 PM,12.65,45.27,39.28,282.44,1477
15-Feb,2 PM,11.58,45.27,39.20,195.36,1478
15-Feb,3 PM,12.51,45.76,39.23,151.14,1479
15-Feb,4 PM,11.73,46.65,38.66,93.59,1480
15-Feb,5 PM,15.46,49.18,37.67,5.58,1481
15-Feb,6 PM,24.66,51.62,36.85,0.00,1482
15-Feb,7 PM,21.11,54.26,35.81,0.57,1483
15-Feb,8 PM,25.09,55.90,35.22,0.00,1484
15-Feb,9 PM,21.14,57.08,34.82,0.00,1485
15-Feb,10 PM,18.03,58.28,34.60,0.00,1486
15-Feb,11 PM,19.03,60.03,33.90,0.00,1487
16-Feb,12 AM,28.86,61.90,33.25,0.00,1488
16-Feb,1 AM,45.39,62.76,32.46,0.40,1489
16-Feb,2 AM,45.88,63.31,32.07,0.00,1490
16-Feb,3 AM,47.94,63.80,31.72,0.00,1491
16-Feb,4 AM,47.01,64.17,31.54,0.00,1492
16-Feb,5 AM,48.22,64.32,31.46,0.00,1493
16-Feb,6 AM,48.55,64.34,31.56,0.00,1494
16-Feb,7 AM,48.21,63.84,32.17,0.00,1495
16-Feb,8 AM,43.85,61.01,33.39,42.03,1496
16-Feb,9 AM,26.81,56.30,34.87,96.12,1497
16-Feb,10 AM,17.38,49.03,38.10,40.90,1498
16-Feb,11 AM,14.00,46.25,38.92,160.31,1499
16-Feb,12 PM,11.95,44.58,39.94,207.63,1500
16-Feb,1 PM,9.95,46.14,39.35,133.48,1501
16-Feb,2 PM,9.93,49.15,38.42,97.33,1502
16-Feb,3 PM,10.32,48.82,39.05,85.78,1503
16-Feb,4 PM,11.74,50.20,38.38,47.63,1504
16-Feb,5 PM,22.21,52.88,37.09,29.62,1505
16-Feb,6 PM,14.12,55.30,35.94,2.38,1506
16-Feb,7 PM,15.03,55.81,35.44,0.00,1507
16-Feb,8 PM,15.47,56.91,34.93,0.00,1508
16-Feb,9 PM,16.51,58.11,34.51,0.00,1509
16-Feb,10 PM,18.15,59.71,33.85,0.00,1510
16-Feb,11 PM,19.76,61.31,33.28,0.00,1511
